UNITID,ADDRESS,SCIENTIFIC_NAME,COMMON_NAME,TREEHEIGHT,DIAMETER,LAT,LONG,OWNERSHIP,EXCEPTIONAL
TRE-1035524,7700 SEAVIEW AV NW,Populus tremuloides,Quaking Aspen,0,2,47.6854811579499,-122.402575675681,SDOT,N
TRE-72802,2327 WALNUT AV SW,Acer macrophyllum,Bigleaf Maple,0,44,47.5824641331135,-122.383018695612,PRIV,N
TRE-55589,1117 MINOR AVE,Acer macrophyllum,Bigleaf Maple,0,45,47.6111048121029,-122.325309145296,PRIV,N
TRE-55593,1117 MINOR AVE,Acer macrophyllum,Bigleaf Maple,0,38,47.610862667568,-122.325091034903,PRIV,N
TRE-55592,1117 MINOR AVE,Acer macrophyllum,Bigleaf Maple,0,30,47.6109617480485,-122.325185687178,PRIV,N
TRE-55590,1117 MINOR AVE,Acer macrophyllum,Bigleaf Maple,0,21,47.611052379872,-122.325276956957,PRIV,N
TRE-55591,1117 MINOR AVE,Acer macrophyllum,Bigleaf Maple,0,20,47.6110097068153,-122.325236944213,PRIV,N
TRE-60207,611 33RD AV,Thuja plicata,Western Red Cedar,0,11,47.6070015522047,-122.290555185789,PRIV,N
TRE-58542,1422 18TH AVE,Acer macrophyllum,Bigleaf Maple,0,41,47.6135448987424,-122.308779313716,PRIV,N
TRE-72010,3009 61ST AV SW,Thuja plicata,Western Red Cedar,0,40,47.5774482756032,-122.410785902611,PRIV,N
TRE-60205,611 33RD AV,Thuja plicata,Western Red Cedar,0,11,47.607116674838,-122.29055840959,PRIV,N
TRE-60204,611 33RD AV,Thuja plicata,Western Red Cedar,0,12,47.6071661155734,-122.290551685026,PRIV,N
TRE-60206,611 33RD AV,Thuja plicata,Western Red Cedar,0,11,47.6070590619634,-122.290560850769,PRIV,N
TRE-7444,2141 N 61ST ST,Thuja plicata,Western Red Cedar,0,21,47.6728610017793,-122.331784746134,PRIV,N
TRE-7443,2141 N 61ST ST,Thuja plicata,Western Red Cedar,0,17,47.6728602544859,-122.331841560382,PRIV,N
TRE-43266,954 BROADWAY AVE E,Acer macrophyllum,Bigleaf Maple,0,24,47.6286468412213,-122.320861239469,PRIV,N
TRE-45414,1080 24TH AVE E,Fraxinus latifolia,Oregon Ash,0,6,47.6292156234281,-122.301338439952,PRIV,N
TRE-45413,1080 24TH AVE E,Fraxinus latifolia,Oregon Ash,0,6,47.6292136362056,-122.301492521326,PRIV,N
TRE-7738,320 NE 57TH ST,Thuja plicata,Western Red Cedar,0,5,47.6701415828647,-122.324630664534,PRIV,N
TRE-1048090,7001 SEAVIEW AVE NW,Acer circinatum,Vine Maple,0,5,47.6834752543897,-122.403085083098,PRIV,N
TRE-2647,5218 6TH AV NW,Thuja plicata,Western Red Cedar,0,25,47.667123264942,-122.362991779212,PRIV,N
TRE-59433,301 16TH AVE,Acer macrophyllum,Bigleaf Maple,0,36,47.6043914604596,-122.311787591216,PRIV,N
TRE-59435,301 16TH AVE,Acer macrophyllum,Bigleaf Maple,0,26,47.6043905583853,-122.312024112177,PRIV,N
TRE-47362,748 17TH AVE E,Betula papyrifera,Paper (Canoe) Birch,0,13,47.6266318074477,-122.309884661043,PRIV,N
TRE-65799,7350 24TH AV NE,Thuja plicata,Western Red Cedar,0,10,47.6827779291252,-122.301735038036,PRIV,N
TRE-1031,1525 NW 54TH ST,Acer macrophyllum,Bigleaf Maple,0,10,47.6678459687081,-122.377360415876,PRIV,N
TRE-25766,9223 20TH AV NE,Arbutus menziesii,(Pacific) Madrona,0,32,47.6966310639697,-122.306996394849,PRIV,N
TRE-82788,5002 44TH AV S,Thuja plicata,Western Red Cedar,0,32,47.55690872082,-122.278492560776,PRIV,N
TRE-8331,4672 SUNNYSIDE AV N,Acer macrophyllum,Bigleaf Maple,0,35,47.6648153997286,-122.330367562404,PRIV,N
TRE-75571,3232 62ND AV SW,Acer macrophyllum,Bigleaf Maple,0,55,47.5749938395086,-122.411992024756,PRIV,N
TRE-43607,714 13TH AVE E,Acer macrophyllum,Bigleaf Maple,0,14,47.625673379678,-122.315483126078,PRIV,N
TRE-43606,714 13TH AVE E,Acer macrophyllum,Bigleaf Maple,0,18,47.6256434400806,-122.315466049031,PRIV,N
TRE-35454,6552 21ST AV NW,Pinus contorta,Shore Pine,0,5,47.6774743634839,-122.383135765184,PRIV,N
TRE-7473,6000 CORLISS AV N,Pseudotsuga menziesii,Douglas Fir,0,8,47.6723512230173,-122.330515613582,PRIV,N
TRE-7474,6000 CORLISS AV N,Pseudotsuga menziesii,Douglas Fir,0,10,47.6723498363427,-122.330621124495,PRIV,N
TRE-63793,414 NE 73RD ST,Thuja plicata,Western Red Cedar,0,25,47.6814052252785,-122.324458556614,PRIV,N
TRE-5102,503 N 64TH ST,Pinus contorta,Shore Pine,0,16,47.6751740119327,-122.352788297569,PRIV,N
TRE-6499,630 NE 55TH ST,Acer macrophyllum,Bigleaf Maple,0,6,47.6686599924214,-122.320715521454,PRIV,N
TRE-1048873,7821 45TH AVE SW,Acer circinatum,Vine Maple,0,2,47.5324130646808,-122.3905694269,PRIV,N
TRE-1048853,403 30TH AVE E,Thuja plicata,Western Red Cedar,0,2,47.6225488420419,-122.293433149671,PRIV,N
TRE-73459,2332 44TH AV SW,Acer macrophyllum,Bigleaf Maple,0,48,47.5820707021214,-122.387736458527,PRIV,N
TRE-70079,165 26TH AVE,Thuja plicata,Western Red Cedar,0,28,47.6032564109885,-122.298978746775,PRIV,N
TRE-70080,165 26TH AVE,Thuja plicata,Western Red Cedar,0,22,47.6032175494952,-122.29898423899,PRIV,N
TRE-46585,1203 20TH AVE E,Pseudotsuga menziesii,Douglas Fir,0,12,47.6306678634503,-122.306510745951,PRIV,N
TRE-70081,165 26TH AVE,Thuja plicata,Western Red Cedar,0,18,47.6031668329763,-122.298951083355,PRIV,N
TRE-55415,1204 MINOR AVE,Acer macrophyllum,Bigleaf Maple,0,24,47.6113303472323,-122.325317215458,PRIV,N
TRE-55416,1204 MINOR AVE,Acer macrophyllum,Bigleaf Maple,0,33,47.611392751698,-122.32536766334,PRIV,N
TRE-55417,1204 MINOR AVE,Acer macrophyllum,Bigleaf Maple,0,20,47.6114415045921,-122.325413665234,PRIV,N
TRE-40482,1323 3RD AV W,Acer macrophyllum,Bigleaf Maple,0,18,47.6312704828132,-122.360855927723,PRIV,N
TRE-31075,2423 5TH AV W,Thuja plicata,Western Red Cedar,0,18,47.6403333744466,-122.36367816588,PRIV,N
TRE-23881,8800 DENSMORE AV N,Abies amabilis,Pacific Silver Fir,0,6,47.6925388174568,-122.337729397702,PRIV,N
TRE-23880,8800 DENSMORE AV N,Abies procera,Noble Fir,0,6,47.6925004431654,-122.337728286477,PRIV,N
TRE-23879,8800 DENSMORE AV N,Abies amabilis,Pacific Silver Fir,0,3,47.6924620172149,-122.337731234995,PRIV,N
TRE-16762,3658 13TH AV W,Acer macrophyllum,Bigleaf Maple,0,32,47.6539831858729,-122.373036539636,PRIV,N
TRE-76977,3820 46TH AV SW,Pseudotsuga menziesii,Douglas Fir,0,7,47.5695260000982,-122.390728970186,PRIV,N
TRE-76976,3820 46TH AV SW,Pseudotsuga menziesii,Douglas Fir,0,13,47.5694710707016,-122.390735432109,PRIV,N
TRE-76979,3820 46TH AV SW,Pseudotsuga menziesii,Douglas Fir,0,14,47.5695780221167,-122.390734577725,PRIV,N
TRE-33661,204 BOSTON ST (ON 2ND AV N),Acer macrophyllum,Bigleaf Maple,0,24,47.6383969234158,-122.353076943272,PRIV,N
TRE-56435,1725 26TH AVE,Pinus contorta,Shore Pine,0,3,47.6172542730328,-122.298847559604,PRIV,N
TRE-48326,110 18TH AVE E,Acer macrophyllum,Bigleaf Maple,0,35,47.6189364091077,-122.308721332711,PRIV,N
TRE-65479,7331 17TH AV NE,Thuja plicata,Western Red Cedar,0,24,47.6821255722409,-122.309991691562,PRIV,N
TRE-65480,7331 17TH AV NE,Thuja plicata,Western Red Cedar,0,20,47.6820898869185,-122.309994737862,PRIV,N
TRE-65481,7331 17TH AV NE,Thuja plicata,Western Red Cedar,0,27,47.682059683553,-122.309997939943,PRIV,N
TRE-5216,6203 FREMONT AV N,Thuja plicata,Western Red Cedar,0,39,47.6739221974061,-122.35022244082,PRIV,N
TRE-40928,505 ROY ST,Chamaecyparis nootkatensis,Alaska (Yellow) Cedar,0,3,47.6258123235054,-122.363826925725,PRIV,N
TRE-35150,6716 JONES AV NW,Abies procera,Noble Fir,0,13,47.6782118686825,-122.386365296857,PRIV,N
TRE-86678,4503 SW TRENTON ST,Thuja plicata,Western Red Cedar,0,36,47.5247808687304,-122.39035135153,PRIV,N
TRE-52970,7513 14TH AV NW,Acer macrophyllum,Bigleaf Maple,0,33,47.6836830841098,-122.374184613782,PRIV,N
TRE-54220,826 14TH AV,Acer macrophyllum,Bigleaf Maple,0,24,47.6100737329146,-122.314041308649,PRIV,N
TRE-46022,302 M L K WY,Thuja plicata,Western Red Cedar,0,5,47.6213887429618,-122.295897958103,PRIV,N
TRE-25768,9207 20TH AV NE,Pseudotsuga menziesii,Douglas Fir,0,14,47.6959991580067,-122.306880993527,PRIV,N
TRE-25769,9207 20TH AV NE,Pseudotsuga menziesii,Douglas Fir,0,14,47.695955302343,-122.306879749539,PRIV,N
TRE-7089,1326 NE 62ND ST,Thuja plicata,Western Red Cedar,0,22,47.6736650094227,-122.313279216649,PRIV,N
TRE-25767,9207 20TH AV NE,Tsuga heterophylla,Western Hemlock,0,9,47.6960512355545,-122.306882470735,PRIV,N
TRE-80611,6072 50TH AV SW,Thuja plicata,Western Red Cedar,0,23,47.5468423663624,-122.395623588613,PRIV,N
TRE-46453,1243 16TH AVE E,Populus tremuloides,Quaking Aspen,0,6,47.6319024303334,-122.311324246023,PRIV,N
TRE-46454,1243 16TH AVE E,Populus tremuloides,Quaking Aspen,0,6,47.6318613684182,-122.311319022732,PRIV,N
TRE-33705,2223 4TH AV N,Acer circinatum,Vine Maple,0,2,47.6390555097282,-122.349749097046,PRIV,N
TRE-65239,2019 NE 80TH ST,Thuja plicata,Western Red Cedar,0,3,47.6862665031567,-122.305500457168,PRIV,N
TRE-33706,2223 4TH AV N,Acer circinatum,Vine Maple,0,2,47.6390537950661,-122.3496719628,PRIV,N
TRE-33707,2223 4TH AV N,Acer circinatum,Vine Maple,0,2,47.6390085491333,-122.349569216653,PRIV,N
TRE-33703,2223 4TH AV N,Acer circinatum,Vine Maple,0,2,47.6390589388922,-122.349903365812,PRIV,N
TRE-53631,1709 HARVARD AVE,Acer macrophyllum,Bigleaf Maple,0,25,47.6166547332678,-122.322221600312,PRIV,N
TRE-7814,131 NE 57TH ST,Pseudotsuga menziesii,Douglas Fir,0,9,47.6700564858069,-122.326731029243,PRIV,N
TRE-10571,5248 16TH AV NE,Acer macrophyllum,Bigleaf Maple,0,34,47.6678309712158,-122.310673469634,PRIV,N
TRE-47151,938 21ST AVE E,Acer macrophyllum,Bigleaf Maple,0,32,47.6280399329119,-122.304688107556,PRIV,N
TRE-16042,4106 3RD AV NW,Pseudotsuga menziesii,Douglas Fir,0,7,47.6566359420038,-122.360728657201,PRIV,N
TRE-25247,3259 NE 97TH ST,Alnus rubra,Red Alder,0,14,47.6992350410037,-122.290859915382,PRIV,N
TRE-25246,3259 NE 97TH ST,Alnus rubra,Red Alder,0,12,47.6992368993423,-122.290929016752,PRIV,N
TRE-25248,3259 NE 97TH ST,Alnus rubra,Red Alder,0,12,47.6992358717089,-122.290794950145,PRIV,N
TRE-58414,1920 E UNION ST,Acer macrophyllum,Bigleaf Maple,0,64,47.6130555149131,-122.306340540599,PRIV,N
TRE-1049649,81 VINE ST,Acer circinatum,Vine Maple,0,5,47.6147739393815,-122.350188557172,PRIV,N
TRE-1049650,81 VINE ST,Acer circinatum,Vine Maple,0,6,47.6148055923394,-122.350171407456,PRIV,N
TRE-41139,335 QUEEN ANNE AV N,Thuja plicata,Western Red Cedar,0,26,47.6218683247133,-122.356814930221,PRIV,N
TRE-1065367,3950 S PERRY ST,Acer macrophyllum,Bigleaf Maple,0,16,47.5149431786826,-122.283744032471,PRIV,N
TRE-1065379,4104 S PERRY ST,Acer macrophyllum,Bigleaf Maple,0,5,47.5149178957924,-122.280824805233,PRIV,N
TRE-1065391,3950 S PERRY ST,Acer macrophyllum,Bigleaf Maple,0,20,47.5151667937433,-122.283627040737,PRIV,N
TRE-1065351,3721 S PILGRIM ST,Pseudotsuga menziesii,Douglas Fir,0,3,47.5156739233416,-122.285013771938,PRIV,N
TRE-1065352,3810 S SUNNY VIEW DRV,Acer macrophyllum,Bigleaf Maple,0,18,47.5161544397316,-122.284801540342,PRIV,N
TRE-1065354,3742 S PERRY ST,Acer macrophyllum,Bigleaf Maple,0,28,47.5149423516378,-122.283944748404,PRIV,N
TRE-1065359,3702 S PERRY ST,Acer macrophyllum,Bigleaf Maple,0,8,47.5150278066436,-122.285871900053,PRIV,N
TRE-1065357,3933. S PILGRIM ST,Alnus rubra,Red Alder,0,16,47.5156650977687,-122.282989512493,PRIV,N
TRE-1065360,3950 S PERRY ST,Acer macrophyllum,Bigleaf Maple,0,19,47.5151947574214,-122.283681376153,PRIV,N
TRE-1065398,4103 S PERRY ST,Acer macrophyllum,Bigleaf Maple,0,28,47.514810891047,-122.281278471313,PRIV,N
TRE-1065427,9056 12TH AVE SW,Arbutus menziesii,(Pacific) Madrona,0,5,47.5209944879844,-122.350594642676,PRIV,N
TRE-80306,5441 36TH AV SW,Thuja plicata,Western Red Cedar,0,35,47.5525878457899,-122.37770283343,PRIV,N
TRE-1065330,Greenbelt,Acer macrophyllum,Bigleaf Maple,0,15,47.514830877614,-122.282144211015,PRIV,N
TRE-1065341,3702 S PERRY ST,Alnus rubra,Red Alder,0,10,47.514991943045,-122.285862575238,PRIV,N
TRE-1065342,9056 12TH AVE SW,Arbutus menziesii,(Pacific) Madrona,0,4,47.5210140908418,-122.350582229209,PRIV,N
TRE-1065436,Greenbelt,Acer macrophyllum,Bigleaf Maple,0,13,47.5148207714982,-122.282038263786,PRIV,N
TRE-1065438,3907 S PILGRIM ST,Acer macrophyllum,Bigleaf Maple,0,16,47.5156788927035,-122.28402143558,PRIV,N
TRE-1065451,3950 S PERRY ST,Acer macrophyllum,Bigleaf Maple,0,7,47.5149452342334,-122.283805521384,PRIV,N
TRE-1065461,3907 S PILGRIM ST,Acer macrophyllum,Bigleaf Maple,0,6,47.5152954279276,-122.283882367389,PRIV,N
TRE-1406,2846 NW 62ND ST,Salix caprea,Goat (French Pink Pussy) Willo,0,1,47.6737554032428,-122.395037896968,PRIV,N
TRE-1050100,300 N 133RD ST,Populus tremuloides,Quaking Aspen,0,5,47.7255667084,-122.35531160968,PRIV,N
TRE-1050101,302 N 133RD ST,Populus tremuloides,Quaking Aspen,0,4,47.7255538060004,-122.355156975749,PRIV,N
TRE-500104,9243 COLLEGE WAY N,Pseudotsuga menziesii,Douglas Fir,0,11,47.6974293076525,-122.335054775244,SDOT,N
TRE-1065482,3810 S SUNNY VIEIW DR,Acer macrophyllum,Bigleaf Maple,0,40,47.5162891403235,-122.284737833708,PRIV,N
TRE-82817,5208 42ND AV S,Acer macrophyllum,Bigleaf Maple,0,41,47.5548599548205,-122.28068777147,PRIV,N
TRE-58579,1138 15TH AVE,Acer macrophyllum,Bigleaf Maple,0,24,47.6128266829355,-122.31256658668,PRIV,N
TRE-58581,1138 15TH AVE,Acer macrophyllum,Bigleaf Maple,0,24,47.6128252060674,-122.3122583655,PRIV,N
TRE-1050724,223 YALE AVE,Quercus garryana,Oregon White (Garry) Oak,0,2,47.620692410974,-122.330487513942,PRIV,N
TRE-1026695,6502 8TH AV NW,Arbutus menziesii,(Pacific) Madrona,0,9,47.6771372366221,-122.366155087673,SDOT,N
TRE-1026715,6501 8TH AV NW,Arbutus menziesii,(Pacific) Madrona,0,7,47.6772638669488,-122.366155852495,SDOT,N
TRE-1026717,6501 8TH AV NW,Arbutus menziesii,(Pacific) Madrona,0,8,47.6773064931714,-122.366160918619,SDOT,N
TRE-1026719,6501 8TH AV NW,Arbutus menziesii,(Pacific) Madrona,0,15,47.6773645047298,-122.366156777766,SDOT,N
TRE-1026714,6501 8TH AV NW,Arbutus menziesii,(Pacific) Madrona,0,6,47.6774765790383,-122.366145086786,SDOT,N
TRE-1026713,6501 8TH AV NW,Arbutus menziesii,(Pacific) Madrona,0,17,47.6775485127213,-122.36615344253,SDOT,N
TRE-1026718,6501 8TH AV NW,Arbutus menziesii,(Pacific) Madrona,0,9,47.6776193716119,-122.366161648623,SDOT,N
TRE-1026647,6502 8TH AV NW,Arbutus menziesii,(Pacific) Madrona,0,12,47.6769295996149,-122.365907073444,SDOT,N
TRE-1026652,6702 8TH AV NW,Arbutus menziesii,(Pacific) Madrona,0,11,47.6766829991171,-122.365900002309,SDOT,N
TRE-1026654,6702 8TH AV NW,Arbutus menziesii,(Pacific) Madrona,0,8,47.6769922959061,-122.365903033598,SDOT,N
TRE-1026653,6702 8TH AV NW,Arbutus menziesii,(Pacific) Madrona,0,9,47.6766166588504,-122.365901806046,SDOT,N
TRE-1026692,6502 8TH AV NW,Arbutus menziesii,(Pacific) Madrona,0,6,47.6764935466112,-122.366144978778,SDOT,N
TRE-1026696,6502 8TH AV NW,Arbutus menziesii,(Pacific) Madrona,0,9,47.6763385148435,-122.36614593545,SDOT,N
TRE-1026640,6502 8TH AV NW,Arbutus menziesii,(Pacific) Madrona,0,9,47.6764204003537,-122.366145997067,SDOT,N
TRE-1026693,6502 8TH AV NW,Arbutus menziesii,(Pacific) Madrona,0,6,47.6766443125686,-122.3661517183,SDOT,N
TRE-1026691,6502 8TH AV NW,Arbutus menziesii,(Pacific) Madrona,0,7,47.6767419218274,-122.366151359468,SDOT,N
TRE-1026644,6502 8TH AV NW,Arbutus menziesii,(Pacific) Madrona,0,5,47.6769873214984,-122.366156365965,SDOT,N
TRE-1026645,6502 8TH AV NW,Arbutus menziesii,(Pacific) Madrona,0,7,47.6770562402126,-122.366156990702,SDOT,N
TRE-1026676,6702 8TH AV NW,Arbutus menziesii,(Pacific) Madrona,0,11,47.6781489995328,-122.365900001156,SDOT,N
TRE-1026678,6702 8TH AV NW,Arbutus menziesii,(Pacific) Madrona,0,9,47.6781962058913,-122.365899299228,SDOT,N
TRE-1026677,6702 8TH AV NW,Arbutus menziesii,(Pacific) Madrona,0,7,47.6784185422984,-122.366152509623,SDOT,N
TRE-1026706,6701 8TH AV NW,Arbutus menziesii,(Pacific) Madrona,0,7,47.6790659466369,-122.366157795221,SDOT,N
TRE-1026674,6702 8TH AV NW,Arbutus menziesii,(Pacific) Madrona,0,20,47.6779379996084,-122.365900000491,SDOT,N
TRE-42298,1246 BIGELOW AV N,Betula papyrifera,Paper (Canoe) Birch,0,1,47.6308518291795,-122.349509924389,PARK,N
TRE-37706,2203 MINOR AV E,Acer macrophyllum,Bigleaf Maple,0,27,47.6384682207488,-122.328432602141,PRIV,N
TRE-1039197,2109 W DRAVUS ST,Acer macrophyllum,Bigleaf Maple,0,22,47.6483567375589,-122.383725335815,PRIV,N
TRE-1039214,2110 W DRAVUS ST,Thuja plicata,Western Red Cedar,0,17,47.648553999015,-122.383800000018,PRIV,N
TRE-1039881,918 W MCGRAW ST,Arbutus menziesii,(Pacific) Madrona,0,3,47.6396355202522,-122.369635615029,SDOT,N
TRE-1039884,918 W MCGRAW ST,Arbutus menziesii,(Pacific) Madrona,0,6,47.6396338491732,-122.369843049254,SDOT,N
TRE-1039883,918 W MCGRAW ST,Arbutus menziesii,(Pacific) Madrona,0,3,47.6396354292031,-122.369699895442,SDOT,N
TRE-1039885,918 W MCGRAW ST,Arbutus menziesii,(Pacific) Madrona,0,2,47.6396344906829,-122.3699744221,SDOT,N
TRE-81182,5414 35TH AV SW,Pseudotsuga menziesii,Douglas Fir,0,19,47.5532094455485,-122.376149698589,PRIV,N
TRE-76637,3500 SW ALASKA ST,Pseudotsuga menziesii,Douglas Fir,0,20,47.561262930339,-122.376335413537,PRIV,N
TRE-1040051,2419 3RD AVE W,Thuja plicata,Western Red Cedar,0,36,47.6402389991867,-122.361000000905,PRIV,N
TRE-1040000,2130 6TH AV W,Betula papyrifera,Paper (Canoe) Birch,0,78,47.6386665038075,-122.36485806536,PRIV,N
TRE-1039981,1930 6TH AV W,Betula papyrifera,Paper (Canoe) Birch,0,15,47.6368809995927,-122.364800001397,PRIV,N
TRE-31288,1934 6TH AV W,Betula papyrifera,Paper (Canoe) Birch,0,15,47.6368662815529,-122.364871570418,PRIV,N
TRE-1040001,2130 6TH AVE W,Betula papyrifera,Paper (Canoe) Birch,0,6,47.6387039164666,-122.364859164541,PRIV,N
TRE-1040052,2419 3RD AVE W,Thuja plicata,Western Red Cedar,0,39,47.6401729992324,-122.36100000123,PRIV,N
TRE-1039882,918 W MCGRAW ST,Arbutus menziesii,(Pacific) Madrona,0,8,47.6396335071152,-122.369768397536,SDOT,N
TRE-1078602,3909 DAYTON AVE N,Acer circinatum,Vine Maple,0,1,47.6544718790154,-122.352675288606,PRIV,N
TRE-1078603,1415 E FIR ST,Acer circinatum,Vine Maple,0,2,47.6026377939028,-122.313394853017,PRIV,N
TRE-1078604,1415 E FIR ST,Acer circinatum,Vine Maple,0,2,47.6026329000494,-122.313406671726,PRIV,N
TRE-1078605,1415 E FIR ST,Acer circinatum,Vine Maple,0,2,47.602639453319,-122.313418931454,PRIV,N
TRE-1078621,549 N 67TH ST,Tsuga mertensiana,Mountain Hemlock,0,7,47.6777426894031,-122.350501371087,PRIV,N
TRE-31491,603 7TH AV W,Betula papyrifera,Paper (Canoe) Birch,0,16,47.6357623527391,-122.365109602913,PRIV,N
TRE-1078693,6521 FREMONT AV N,Thuja plicata,Western Red Cedar,0,20,47.6766615795744,-122.350042728475,PRIV,N
TRE-1078755,702 N 65TH ST,Thuja plicata,Western Red Cedar,0,15,47.6763968021282,-122.349870511385,PRIV,N
TRE-1078756,702 N 65TH ST,Thuja plicata,Western Red Cedar,0,17,47.6763621299625,-122.349869859192,PRIV,N
TRE-1078757,702 N 65TH ST,Thuja plicata,Western Red Cedar,0,6,47.6763372392589,-122.349867990054,PRIV,N
TRE-1078758,702 N 65TH ST,Thuja plicata,Western Red Cedar,0,7,47.6762838492302,-122.349863793353,PRIV,N
TRE-1078759,702 N 65TH ST,Thuja plicata,Western Red Cedar,0,8,47.6762572150153,-122.349866804305,PRIV,N
TRE-1065608,2501 NW NORTH BEACH DR,Acer circinatum,Vine Maple,0,2,47.7002696089632,-122.388726577874,PRIV,N
TRE-31486,609 7TH AV W,Abies grandis,Grand (Giant) Fir,0,6,47.6358908754677,-122.365543414226,PRIV,N
TRE-1039999,2130 6TH AV W,Betula papyrifera,Paper (Canoe) Birch,0,15,47.6386222079059,-122.364866541447,PRIV,N
TRE-1039982,1930 6TH AV W,Betula papyrifera,Paper (Canoe) Birch,0,17,47.6369299988439,-122.364800001708,SDOT,N
TRE-84807,7146 29TH AV SW,Picea sitchensis,Sitka Spruce,0,16,47.5378423834535,-122.369722089105,PRIV,N
TRE-1065883,WEST DUWAMISH GREENBELT,Acer macrophyllum,Bigleaf Maple,0,10,47.5380770422864,-122.341054618273,PRIV,N
TRE-1065886,WEST DUWAMISH GREENBELT,Acer macrophyllum,Bigleaf Maple,0,15,47.5386145897474,-122.341609952455,PRIV,N
TRE-1065890,7000 HIGHLAND PARK WAY,Acer macrophyllum,Bigleaf Maple,0,20,47.538774860873,-122.341746848873,PRIV,N
TRE-1065892,7777 DETROIT AVE SW,Acer macrophyllum,Bigleaf Maple,0,15,47.5324392356981,-122.337763906866,PRIV,N
TRE-1065893,7000 HIGHLAND PARK WAY,Alnus rubra,Red Alder,0,8,47.5395591620847,-122.342391357847,PRIV,N
TRE-1061019,1735 25TH AVE,Betula papyrifera,Paper (Canoe) Birch,0,4,47.6175949021781,-122.30032814638,PRIV,N
TRE-1061020,1735 25TH AVE,Betula papyrifera,Paper (Canoe) Birch,0,7,47.6175960976213,-122.300254806049,PRIV,N
TRE-1038594,4553 LATONA AVE NE,Arbutus menziesii,(Pacific) Madrona,0,9,47.6629326688129,-122.325155342606,PRIV,N
TRE-1060868,1501 LAKE WASHINGTON BLVD S,Acer macrophyllum,Bigleaf Maple,0,30,47.5887886324019,-122.289860711766,PRIV,N
TRE-1060869,1501 LAKE WASHINGTON BLVD S,Acer macrophyllum,Bigleaf Maple,0,33,47.5887901181461,-122.289714149609,PRIV,N
TRE-1060870,1501 LAKE WASHINGTON BLVD S,Acer macrophyllum,Bigleaf Maple,0,39,47.588788278947,-122.289594478103,PRIV,N
TRE-1060860,1501 LAKE WASHINGTON BLVD S,Acer macrophyllum,Bigleaf Maple,0,22,47.5887891743238,-122.289471893534,PRIV,N
TRE-1061015,2415 E HOWELL ST,Betula papyrifera,Paper (Canoe) Birch,0,5,47.6175967588648,-122.30066037405,PRIV,N
TRE-1061016,2415 E HOWELL ST,Betula papyrifera,Paper (Canoe) Birch,0,4,47.6176000471713,-122.300583034788,PRIV,N
TRE-1061017,1735 25TH AVE,Betula papyrifera,Paper (Canoe) Birch,0,4,47.617597798578,-122.300503603187,PRIV,N
TRE-1061018,1735 25TH AVE,Betula papyrifera,Paper (Canoe) Birch,0,5,47.6176008219742,-122.300421417271,PRIV,N
TRE-1065901,7245 W MARGINAL WAY SW,Pinus contorta,Shore Pine,0,12,47.5372488750594,-122.337483416549,PRIV,N
TRE-1065910,WEST DUWAMISH GREENBELT,Acer macrophyllum,Bigleaf Maple,0,15,47.538507446523,-122.341516336404,PRIV,N
TRE-1065912,7115 W MARGINAL WAY,Acer macrophyllum,Bigleaf Maple,0,20,47.5384051814695,-122.341224170568,PRIV,N
TRE-1065920,7115 W MARGINAL WAY,Acer macrophyllum,Bigleaf Maple,0,20,47.5382846025688,-122.341072767162,PRIV,N
TRE-1066048,7245 W MARGINAL WAY SW,Arbutus menziesii,(Pacific) Madrona,0,9,47.5370454941586,-122.337361504104,PRIV,N
TRE-1065925,7100 W MARGINAL WAY SW,Acer macrophyllum,Bigleaf Maple,0,5,47.5401281843677,-122.341109975638,PRIV,N
TRE-1065931,7117 DETROIT AVE SW,Thuja plicata,Western Red Cedar,0,22,47.5341210210072,-122.338152221734,PRIV,N
TRE-1065939,7100 W MARGINAL WAY SW,Acer macrophyllum,Bigleaf Maple,0,5,47.5400866698058,-122.341151977729,PRIV,N
TRE-1065941,WEST DUWAMISH GREENBELT,Acer macrophyllum,Bigleaf Maple,0,10,47.538305921783,-122.341325057838,PRIV,N
TRE-1065951,7245 W MARGINAL WAY SW,Pinus contorta,Shore Pine,0,12,47.5370573482956,-122.337233981468,PRIV,N
TRE-1065959,7115 W MARGINAL WAY,Acer macrophyllum,Bigleaf Maple,0,24,47.5390452521596,-122.341754846514,PRIV,N
TRE-1065979,7115 W MARGINAL WAY,Acer macrophyllum,Bigleaf Maple,0,16,47.5390856879238,-122.341770202445,PRIV,N
TRE-1065988,7739 1ST AVE S,Alnus rubra,Red Alder,0,12,47.5336149522498,-122.336377981149,PRIV,N
TRE-1065990,7245 W MARGINAL WAY SW,Pinus contorta,Shore Pine,0,7,47.5372965051249,-122.337526442585,PRIV,N
TRE-1065995,7000 HIGHLAND PARK WAY,Acer macrophyllum,Bigleaf Maple,0,25,47.5391225291905,-122.342058474794,PRIV,N
